OG Model Q12 Q21 Model_conf Parameter_pval Tree_size
OG0002208 ER 8.68714507792898e-05 NA 0.854166666666667 0.329337232634203 31
OG0002210 ER-white NA NA 0.733333333333333 NA 37
OG0002213 ER-white NA NA 0.785714285714286 NA 34
OG0002214 ER 0.000286465981617192 NA 0.702380952380952 0.498674969942038 24
OG0002217 ER 0.000134716150327476 NA 0.615384615384615 0.738336361050743 14
OG0002218 ARD 0.00049384037214636 0.00467444883563156 0.222222222222222 0.44 34
OG0002219 ER-white NA NA 0.895833333333333 NA 34
OG0002220 ER-white NA NA 0.805194805194805 NA 29
OG0002221 ER-white NA NA 0.827586206896552 NA 18
OG0002222 ER-white NA NA 0.778947368421053 NA 32
OG0002223 ER 0.000202350596573433 NA 0.808823529411765 0.563221288908561 32
OG0002224 ER-white NA NA 0.761904761904762 NA 11
OG0002225 ER-white NA NA 0.884210526315789 NA 28
OG0002226 ER 0.000652276550280206 NA 0.9375 0.281187308792468 4
OG0002227 ER-white NA NA 0.775510204081633 NA 9
OG0002231 ER-white NA NA 0.863013698630137 NA 27
OG0002232 ER-white NA NA 0.785714285714286 NA 29
OG0002233 ER-white NA NA 0.788888888888889 NA 26
OG0002234 ER-white NA NA 0.877777777777778 NA 27
OG0002235 ER-white NA NA 0.763888888888889 NA 27
OG0002237 ER-white NA NA 0.88659793814433 NA 34
OG0002238 ER-white NA NA 0.767441860465116 NA 11
OG0002239 ARD 2.59804983214074e-16 0.00325519743691034 0.148936170212766 0.43878212712384 22
OG0002242 ARD 0.000872846227559727 0.00732682847871248 0.170212765957447 0.52021959118759 31
OG0002243 ER-white NA NA 0.734042553191489 NA 9
OG0002249 ARD 0.0998648388841306 0.0998648388841306 1 0.943588074966606 2
OG0002250 ER-white NA NA 0.63 NA 16
OG0002251 ER-white NA NA 0.714285714285714 NA 12
OG0002252 ER-white NA NA 0.629213483146067 NA 4
OG0002254 ER-white NA NA 0.913978494623656 NA 5
OG0002255 ER-white NA NA 1 NA 3
OG0002257 ER-white NA NA 0.571428571428571 NA 4
OG0002258 ER 0.591373281248158 NA 0.364705882352941 0.276336027826754 4
OG0002259 ER-white NA NA 0.552941176470588 NA 4
OG0002260 ER-white NA NA 0.708333333333333 NA 38
OG0002262 ER-white NA NA 0.434343434343434 NA 10
OG0002263 ARD 0.000444801567448978 0.00597715434311187 0.160919540229885 0.658457071080407 26
OG0002265 ER 9.70547240322378e-05 NA 0.657142857142857 0.959226547621813 27
OG0002266 ARD 0.00160366589025479 0.00900238416065146 0.104166666666667 0.530697729055196 26
OG0002267 ER-white NA NA 0.768115942028985 NA 30
OG0002270 ER-white NA NA 0.66 NA 17
OG0002273 ER 9.16707930121536e-05 NA 0.863636363636364 0.679170991271075 34
OG0002276 ER-white NA NA 0.8 NA 33
OG0002278 ER-white NA NA 0.848484848484849 NA 31
OG0002279 ER-white NA NA 0.84375 NA 25
OG0002280 ER-white NA NA 0.545454545454545 NA 22
OG0002281 ARD 0.000527227769352414 0.0131823468861592 0.266666666666667 0.450953266770583 32
OG0002282 ARD 0.0998648388841306 0.0998648388841306 1 0.941522356911907 2
OG0002283 ER-white NA NA 0.831460674157303 NA 29
OG0002284 ER-white NA NA 0.698412698412698 NA 23
OG0002285 ER-white NA NA 0.82051282051282 NA 39
OG0002287 ER-white NA NA 0.719298245614035 NA 29
OG0002289 ER-white NA NA 0.634920634920635 NA 15
OG0002290 ARD 0.000242692197592782 0.00597214830326422 0.253012048192771 0.680131101011203 37
OG0002291 ER-white NA NA 0.8375 NA 31
OG0002292 ER-white NA NA 0.786516853932584 NA 31
OG0002293 ER-white NA NA 0.714285714285714 NA 7
OG0002294 ER-white NA NA 0.74025974025974 NA 38
OG0002295 ER 8.46680863426664e-05 NA 0.822222222222222 0.872844777855372 33
OG0002297 ER-white NA NA 0.88659793814433 NA 34
OG0002298 ER-white NA NA 0.7 NA 13
OG0002302 ER-white NA NA 0.797101449275362 NA 28
OG0002305 ER 0.000179309436310492 NA 0.65625 0.797826588303371 12
OG0002306 ER-white NA NA 0.847222222222222 NA 13
OG0002307 ER-white NA NA 0.8 NA 39
OG0002308 ER 9.05580266017663e-05 NA 0.74 0.722683703185561 32
OG0002310 ER-white NA NA 0.86734693877551 NA 17
OG0002311 ER-white NA NA 0.507462686567164 NA 7
OG0002312 ER 0.000342909083342665 NA 0.867469879518072 0.52092409517358 23
OG0002313 ER-white NA NA 0.783783783783784 NA 33
OG0002314 ARD 0.000662547746304686 0.00576771568191912 0.285714285714286 0.484848484848485 28
OG0002315 ER-white NA NA 0.717391304347826 NA 20
OG0002317 ER 8.08744349243549e-05 NA 0.866666666666667 0.668778425310646 36
OG0002321 ER 9.02521352421732e-05 NA 0.829268292682927 0.713155592762577 31
OG0002322 ER-white NA NA 0.802197802197802 NA 30
OG0002325 ER 0.000323310865372891 NA 0.859154929577465 0.526018455260688 16
OG0002328 ARD 0.000932431467436755 0.00567954360244938 0.16304347826087 0.579668089245305 25
OG0002331 ER 0.000197861550802675 NA 0.782608695652174 0.877312125473303 28
OG0002332 ER 0.000288968548521371 NA 0.848484848484849 0.500759265864726 15
OG0002333 ER 0.000201660782861992 NA 0.857142857142857 0.622130153866694 10
OG0002335 ER-white NA NA 0.691176470588235 NA 20
OG0002337 ARD 0.000427426514423455 0.0059197991534653 0.0253164556962025 0.661604506249051 20
OG0002339 ER-white NA NA 0.404040404040404 NA 6
OG0002340 ER-white NA NA 1 NA 3
OG0002342 ER-white NA NA 0.781818181818182 NA 7
OG0002343 ER-white NA NA 1 NA 3
OG0002344 ER 0.000569096659757413 NA 0.914893617021277 0.281424328441572 5
OG0002345 ER 0.000999904513477762 NA 0.813559322033898 0.533198406885534 3
OG0002348 ER-white NA NA 0.59375 NA 6
OG0002352 ER-white NA NA 0.61 NA 18
OG0002354 ER-white NA NA 0.735294117647059 NA 31
OG0002355 ER 8.21615484674977e-05 NA 0.739130434782609 0.551080887154882 37
OG0002358 ER 8.52653253689537e-05 NA 0.760869565217391 0.58656598274684 37
OG0002359 ER 0.00012273591485448 NA 0.615384615384615 0.283757484361949 18
OG0002360 ER 8.88436061572871e-05 NA 0.822222222222222 0.960300934532676 37
OG0002363 ER-white NA NA 0.86734693877551 NA 30
OG0002364 ER-white NA NA 0.716216216216216 NA 24
OG0002365 ER-white NA NA 0.515463917525773 NA 6
OG0002366 ER-white NA NA 0.813333333333333 NA 26
OG0002367 ER-white NA NA 0.797297297297297 NA 28
OG0002368 ARD 0.000239057675110437 0.00556174725533946 0.186666666666667 0.618783924678125 36
OG0002369 ER-white NA NA 0.824742268041237 NA 23
OG0002371 ER 0.00010153139737782 NA 0.864864864864865 0.677627254736921 33
OG0002372 ER 0.000101324435034006 NA 0.829268292682927 0.439082842096549 28
OG0002373 ER-white NA NA 0.792207792207792 NA 26
OG0002375 ER 9.06559240854896e-05 NA 0.725 0.443913739134171 36
OG0002376 ER 0.000100740733447932 NA 0.914285714285714 0.430594359725247 24
OG0002379 ER 7.70556869466479e-05 NA 0.808510638297872 0.754416824275218 37
OG0002384 ER 8.46739796459527e-05 NA 0.688888888888889 0.281929935160484 32
OG0002385 ER-white NA NA 0.808823529411765 NA 28
OG0002388 ER-white NA NA 0.711864406779661 NA 24
OG0002389 ER 0.000113899026460047 NA 0.717948717948718 0.854002688278089 27
OG0002392 ER-white NA NA 0.764044943820225 NA 36
OG0002394 ER 0.000105936057248494 NA 0.744186046511628 0.960127030883646 29
OG0002395 ER-white NA NA 0.802469135802469 NA 29
OG0002396 ER 0.000454927919925022 NA 0.650793650793651 0.643715175207577 14
OG0002398 ER-white NA NA 0.858823529411765 NA 26
OG0002399 ER-white NA NA 0.794520547945205 NA 34
OG0002401 ER 0.000189597875716745 NA 0.693548387096774 0.830971843255734 33
OG0002403 ER 0.000203419343752251 NA 0.773333333333333 0.707899628017257 28
OG0002406 ER-white NA NA 0.746031746031746 NA 30
OG0002410 ER-white NA NA 0.622950819672131 NA 24
OG0002411 ER-white NA NA 0.807228915662651 NA 33
OG0002412 ARD 0.000144365120072304 0.00304338364915668 0.305882352941176 0.609946126473969 28
OG0002415 ER 8.7422666336959e-05 NA 0.653846153846154 0.639144802439566 30
OG0002417 ER-white NA NA 0.710526315789474 NA 37
OG0002418 ER-white NA NA 0.689189189189189 NA 28
OG0002421 ER-white NA NA 0.711111111111111 NA 13
OG0002423 ER 0.000102664621070396 NA 0.888888888888889 0.391143475323353 27
OG0002426 ER-white NA NA 0.811594202898551 NA 35
OG0002429 ER-white NA NA 0.786516853932584 NA 28
OG0002431 ER-white NA NA 0.76056338028169 NA 26
OG0002433 ER-white NA NA 0.868131868131868 NA 25
OG0002434 ER-white NA NA 0.709677419354839 NA 12
OG0002435 ER 0.000889599278084611 NA 0.822916666666667 0.633695282236868 13
OG0002442 ER-white NA NA 0.61 NA 12
OG0002443 ER-white NA NA 0.541666666666667 NA 6
OG0002446 ER 0.000264121371365414 NA 0.813953488372093 0.942516900021697 9
OG0002448 ER-white NA NA 1 NA 3
OG0002455 ER-white NA NA 0.819148936170213 NA 31
OG0002457 ER-white NA NA 0.9125 NA 11
OG0002458 ER 8.3791232889391e-05 NA 0.710526315789474 0.708973568522415 31
OG0002460 ER 0.000100016431754549 NA 0.825 0.967733967758516 25
OG0002464 ER-white NA NA 0.796875 NA 42
OG0002466 ER-white NA NA 0.849315068493151 NA 33
OG0002467 ER-white NA NA 0.733333333333333 NA 36
OG0002471 ER 0.000260182590994222 NA 0.777777777777778 0.946368470709412 23
OG0002472 ER 0.000121757477005475 NA 0.717391304347826 0.281671642103013 27
OG0002473 ER-white NA NA 0.831460674157303 NA 20
OG0002474 ER 0.000354459023745493 NA 0.863636363636364 0.724923708808156 16
OG0002476 ER-white NA NA 0.903225806451613 NA 23
OG0002477 ER-white NA NA 0.828282828282828 NA 32
OG0002478 ER-white NA NA 0.791666666666667 NA 38
OG0002479 ARD 5.81856969109191e-16 0.00225440988588121 0.279569892473118 0.523390879629936 27
OG0002480 ER 0.00012219980120556 NA 0.875 0.520138509709938 21
OG0002482 ER-white NA NA 0.758620689655172 NA 31
OG0002483 ER-white NA NA 0.74 NA 13
OG0002485 ER-white NA NA 0.833333333333333 NA 19
OG0002486 ARD 0.000215144163987549 0.00461771154106477 0.25531914893617 0.69619755189196 33
OG0002487 ER-white NA NA 0.584905660377358 NA 21
OG0002488 ER-white NA NA 0.463414634146341 NA 10
OG0002489 ER-white NA NA 0.6875 NA 35
OG0002492 ER 0.000956981357670979 NA 0.666666666666667 0.614707689749144 9
OG0002493 ER 0.000234009380627783 NA 0.813559322033898 0.588399983225078 23
OG0002495 ER-white NA NA 0.788732394366197 NA 39
OG0002496 ARD 0.000450129995823959 0.00395593400626921 0.294736842105263 0.620543062499768 34
OG0002497 ER-white NA NA 0.84375 NA 18
OG0002498 ARD 0.000851835498624752 0.0123444830405585 0.075 0.532039639190633 29
OG0002500 ER 9.19806537929735e-05 NA 0.666666666666667 0.843227747784039 32
OG0002501 ER 0.000141092819445317 NA 0.853658536585366 0.31070800025126 22
OG0002503 ER 8.40129219547249e-05 NA 0.821428571428571 0.819775118363496 33
OG0002507 ER 8.66340172112711e-05 NA 0.871794871794872 0.940003805513368 27
OG0002508 ER 0.000133095032510991 NA 0.861111111111111 0.690513455654929 22
OG0002510 ER-white NA NA 0.708333333333333 NA 13
OG0002514 ER-white NA NA 0.826086956521739 NA 29
OG0002515 ER-white NA NA 0.556701030927835 NA 6
OG0002516 ER-white NA NA 0.888888888888889 NA 28
OG0002517 ER-white NA NA 0.625 NA 6
OG0002518 ER-white NA NA 0.681818181818182 NA 16
OG0002519 ER 0.00753524987820356 NA 0.710526315789474 0.708973568522415 3
OG0002520 ARD 0.08423948211227 0.08423948211227 1 0.0317460317460334 2
OG0002525 ER 8.73062456625383e-05 NA 0.774193548387097 0.958596019986107 35
OG0002528 ER-white NA NA 0.815217391304348 NA 38
OG0002529 ER-white NA NA 0.867647058823529 NA 32
OG0002535 ER-white NA NA 0.837837837837838 NA 34
OG0002541 ER-white NA NA 0.828571428571429 NA 27
OG0002542 ER-white NA NA 0.822784810126582 NA 31
OG0002543 ER 0.000112853617714964 NA 0.840909090909091 0.884355396567238 28
OG0002545 ER 0.00020157350667303 NA 0.805970149253731 0.87391551427949 32
OG0002546 ER-white NA NA 0.863157894736842 NA 34
OG0002549 ER 9.89135212929922e-05 NA 0.772727272727273 0.363866433592179 31
OG0002551 ARD 0.00142382221119083 0.0503698042233989 0.0909090909090909 0.598740387876534 39
OG0002552 ER 8.26350662343305e-05 NA 0.883720930232558 0.801668982362961 33
OG0002556 ER-white NA NA 0.91578947368421 NA 20
OG0002558 ARD 0.000779479612107068 0.0112075233785109 0.151162790697674 0.721773374643867 39
OG0002559 ER-white NA NA 0.771428571428571 NA 29
OG0002560 ER-white NA NA 0.854166666666667 NA 23
OG0002561 ER-white NA NA 0.86734693877551 NA 31
OG0002564 ER 9.35231473615974e-05 NA 0.771428571428571 0.837059503905823 31
OG0002565 ER-white NA NA 0.835051546391753 NA 28
OG0002567 ER 0.000274267446664742 NA 0.753846153846154 0.554071900672307 25
OG0002571 ER-white NA NA 0.746478873239437 NA 28
OG0002573 ER 0.000121638784228581 NA 0.769230769230769 0.9156072323962 23
OG0002574 ER 8.8177850208511e-05 NA 0.815789473684211 0.416354050864008 31
OG0002577 ER-white NA NA 0.82051282051282 NA 34
OG0002578 ER-white NA NA 0.824742268041237 NA 32
OG0002582 ER-white NA NA 0.93 NA 35
OG0002583 ER 9.54525648702518e-05 NA 0.844444444444444 0.522765622960862 33
OG0002584 ER-white NA NA 0.945652173913043 NA 36
OG0002585 ER-white NA NA 0.835820895522388 NA 29
OG0002586 ER-white NA NA 0.859154929577465 NA 34
OG0002590 ER-white NA NA 0.785714285714286 NA 18
OG0002592 ER-white NA NA 0.596774193548387 NA 20
OG0002593 ER 0.000159445658044766 NA 0.709677419354839 0.765628827241282 15
OG0002595 ER-white NA NA 0.81 NA 15
OG0002598 ER 0.00107558710529897 NA 0.586666666666667 0.66342787462752 6
OG0002605 ER 0.000162840931220406 NA 0.951219512195122 0.371387532440479 12
OG0002608 ER-white NA NA 0.827956989247312 NA 28
OG0002610 ER-white NA NA 0.759493670886076 NA 29
OG0002613 ER 0.000175088028408837 NA 0.857142857142857 0.622130153866694 11
OG0002615 ER-white NA NA 0.8 NA 31
OG0002616 ER 0.00081684998126689 NA 0.636363636363636 0.781421937219024 5
OG0002617 ER-white NA NA 0.8375 NA 37
OG0002619 ER-white NA NA 0.788732394366197 NA 30
OG0002620 ER-white NA NA 0.873417721518987 NA 39
OG0002624 ARD 0.00032816937391781 0.00450568609981653 0.0602409638554217 0.778424262953059 24
OG0002625 ER 0.000115499735291793 NA 0.702702702702703 0.587957840019984 30
OG0002626 ER-white NA NA 0.797297297297297 NA 36
OG0002630 ER 0.000163514049984879 NA 0.734375 0.509226255178025 35
OG0002633 ER-white NA NA 0.802083333333333 NA 29
OG0002637 ER-white NA NA 0.894736842105263 NA 30
OG0002639 ER-white NA NA 0.75 NA 30
OG0002640 ER-white NA NA 0.791044776119403 NA 9
OG0002642 ER 0.000130606877416626 NA 0.904761904761905 0.93136553746482 15
OG0002644 ER-white NA NA 0.87012987012987 NA 35
OG0002645 ER-white NA NA 0.833333333333333 NA 22
OG0002647 ER 0.000174376331413771 NA 0.738461538461539 0.80544419598387 36
OG0002648 ER-white NA NA 0.708333333333333 NA 38
OG0002650 ER-white NA NA 0.872093023255814 NA 24
OG0002651 ER-white NA NA 0.849315068493151 NA 27
OG0002653 ER-white NA NA 0.77 NA 22
OG0002655 ER 0.000253056252334238 NA 0.784615384615385 0.630343848285285 26
OG0002657 ER 0.000196721762112774 NA 0.902439024390244 0.283088945559838 14
OG0002658 ER 8.86603665981763e-05 NA 0.808510638297872 0.960459697555853 32
OG0002659 ER-white NA NA 0.82089552238806 NA 38
OG0002665 ER-white NA NA 0.805194805194805 NA 30
OG0002666 ER-white NA NA 0.8 NA 21
OG0002667 ER-white NA NA 0.720588235294118 NA 21
OG0002669 ER-white NA NA 0.708860759493671 NA 40
OG0002670 ER-white NA NA 0.746478873239437 NA 29
OG0002671 ER-white NA NA 0.805970149253731 NA 34
OG0002673 ER-white NA NA 0.776315789473684 NA 26
OG0002676 ER-white NA NA 0.657534246575342 NA 26
OG0002681 ER-white NA NA 0.8 NA 27
OG0002685 ER 0.0003081564433887 NA 0.783783783783784 0.535402779133469 27
OG0002687 ER 0.000118268739695486 NA 0.733333333333333 0.668778425310646 29
OG0002688 ER-white NA NA 0.873684210526316 NA 33
OG0002689 ARD 7.01339502843264e-18 0.00251977617144833 0.0618556701030928 0.479036630094098 23
OG0002690 ER 0.000297741375140401 NA 0.9375 0.472325771399273 6
OG0002691 ARD 4.65212955154912e-13 0.00273138864177072 0.043010752688172 0.829787234042553 19
OG0002692 ER-white NA NA 0.795454545454545 NA 16
OG0002693 ER-white NA NA 0.824742268041237 NA 23
OG0002694 ER-white NA NA 0.723404255319149 NA 16
OG0002696 ER 0.000201668356143553 NA 0.727272727272727 0.956259160872539 20
OG0002698 ER-white NA NA 0.689189189189189 NA 16
OG0002707 ER 0.00225842199128832 NA 0.75 0.60001159041098 14
OG0002709 ER-white NA NA 0.835820895522388 NA 39
OG0002710 ER 9.13006685508883e-05 NA 0.8 0.374166555014885 34
OG0002713 ER-white NA NA 0.785714285714286 NA 31
OG0002714 ER 0.000212151229121162 NA 0.742857142857143 0.553368168212187 18
OG0002715 ER 0.000269912378145668 NA 0.851351351351351 0.736729743838167 18
OG0002720 ER-white NA NA 0.826666666666667 NA 36
OG0002723 ARD 0.000561000640655196 0.0133365210276909 0.166666666666667 0.637566495076227 31
OG0002725 ER 0.00647586073222209 NA 0.674157303370786 0.795019075587872 10
OG0002726 ER-white NA NA 1 NA 3
OG0002728 ER-white NA NA 0.780821917808219 NA 22
OG0002729 ER-white NA NA 0.854166666666667 NA 30
OG0002730 ER-white NA NA 0.808823529411765 NA 35
OG0002731 ER 7.79984078700258e-05 NA 0.893617021276596 0.510228483392643 39
OG0002736 ARD 3.96287155971013e-17 0.00324866123201893 0.325581395348837 0.492462099443076 40
OG0002737 ER-white NA NA 0.788888888888889 NA 11
OG0002738 ER 0.000334893048228705 NA 0.772727272727273 0.855180029193927 5
OG0002740 ER-white NA NA 0.854166666666667 NA 33
OG0002744 ER-white NA NA 0.774647887323944 NA 26
OG0002747 ER-white NA NA 0.606060606060606 NA 16
OG0002748 ER-white NA NA 0.761904761904762 NA 21
OG0002750 ER-white NA NA 0.727272727272727 NA 25
OG0002751 ER 0.000151936626966444 NA 0.840909090909091 0.566145648338519 15
OG0002752 ER 0.101878682477724 NA 0.644444444444444 0.399616296281776 4
OG0002753 ER-white NA NA 0.849462365591398 NA 27
OG0002756 ER 9.55340045312706e-05 NA 0.761904761904762 0.338367855127971 32
OG0002761 ER-white NA NA 0.849462365591398 NA 30
OG0002763 ER-white NA NA 0.867469879518072 NA 35
OG0002768 ER 0.000158119663187087 NA 0.551020408163265 0.63135535335154 10
OG0002771 ER 0.000142454582516704 NA 0.772727272727273 0.566145648338519 26
OG0002773 ER-white NA NA 0.819672131147541 NA 32
OG0002775 ER-white NA NA 0.696969696969697 NA 26
OG0002779 ER 9.89868764763015e-05 NA 0.816326530612245 0.66542221111315 33
OG0002780 ER-white NA NA 0.847222222222222 NA 33
OG0002781 ER 0.000105552547469481 NA 0.888888888888889 0.644364451853005 30
OG0002783 ER-white NA NA 0.7625 NA 33
OG0002785 ER 0.000108170909203078 NA 0.702702702702703 0.284498190867821 30
OG0002786 ER-white NA NA 0.802816901408451 NA 27
OG0002788 ER 9.04797805474361e-05 NA 0.838709677419355 0.324437402001004 33
OG0002791 ER-white NA NA 0.802816901408451 NA 29
OG0002795 ER-white NA NA 0.75 NA 28
OG0002796 ER 8.25492538417182e-05 NA 0.828571428571429 0.390669120926302 36
OG0002797 ER-white NA NA 0.6875 NA 22
OG0002799 ER-white NA NA 0.733333333333333 NA 32
OG0002801 ARD 0.000607667809899984 0.00532437003363082 0.0697674418604651 0.547887217359949 16
OG0002802 ER-white NA NA 0.794520547945205 NA 28
OG0002803 ER-white NA NA 0.48 NA 14
OG0002805 ER 0.000127263125439952 NA 0.787234042553192 0.787869537452381 17
OG0002806 ER 0.000478161934935889 NA 0.742857142857143 0.74280292264647 13
OG0002807 ER-white NA NA 0.65 NA 16
OG0002808 ER 0.00514061203088959 NA 0.752808988764045 0.759771982327541 8
OG0002809 ER-white NA NA 0.768292682926829 NA 4
OG0002811 ER-white NA NA 0.609375 NA 16
OG0002813 ARD 0.938928424786306 0.938928424786306 1 0.0416666666666661 2
OG0002817 ARD 0.105485231967366 0.105485231967366 1 0.0425531914893613 2
OG0002819 ER-white NA NA 0.717948717948718 NA 27
OG0002831 ER-white NA NA 0.746987951807229 NA 28
OG0002834 ER-white NA NA 1 NA 3
OG0002835 ER 9.56486340812553e-05 NA 0.825 0.374166555014885 30
OG0002837 ER 0.000174559504045394 NA 0.625 0.967733967758516 13
OG0002840 ER 0.000169202827310036 NA 0.73015873015873 0.538986287061257 35
OG0002842 ER-white NA NA 0.746478873239437 NA 31
OG0002843 ER 0.000260544539253721 NA 0.6875 0.715068281766273 17
OG0002845 ER 9.53146326258668e-05 NA 0.844444444444444 0.705669446616634 28
OG0002846 ER-white NA NA 0.896907216494845 NA 19
OG0002848 ER-white NA NA 0.774647887323944 NA 32
OG0002850 ER-white NA NA 0.736111111111111 NA 26
OG0002852 ER 0.00277581256700153 NA 0.848484848484849 0.443811304257227 16
OG0002856 ER-white NA NA 0.714285714285714 NA 19
OG0002857 ER 0.000118068370012706 NA 0.851063829787234 0.819867139742828 30
OG0002858 ER-white NA NA 0.75 NA 31
OG0002859 ER-white NA NA 0.740740740740741 NA 30
OG0002860 ER-white NA NA 0.826666666666667 NA 40
OG0002861 ER 0.000270267840981114 NA 0.720930232558139 0.510665103733607 33
