OG Model SigSQ Parameter Model_confidence Parameter_pval Tree_size Mean_trait z0
OG0005267 OU 0.00999081567185502 0.00153827792802806 0.81 0.732673267326733 40 4.55567386838292 3.98498688537404
OG0005268 Brownian 0.012554214333082 NA 0.9 0.831683168316832 36 2.6206088516697 2.59803329163271
OG0005269 OU 0.0775633543350886 0.00538791860147352 0.41 0.772277227722772 22 0.310117463265502 0.36184077855259
OG0005270 OU 0.0424408304884548 0.00743101568938168 0.77 0.891089108910891 34 2.7683357780877 2.60833831929009
OG0005271 White 1.53299204242452 NA 0.92 0.0198019801980192 40 4.49403404420229 4.54816285934704
OG0005272 OU 0.0199367835728717 0.00437332245546929 0.92 0.97029702970297 41 3.5635594354423 3.77379447345806
OG0005273 OU 0.0187787370488153 0.00433438739572534 0.93 0.851485148514851 39 3.60799015834391 3.49174993119571
OG0005274 White 1.45058129554366 NA 0.94 0.0990099009900984 36 3.43943254795575 3.46217029695632
OG0005275 OU 0.0154935567746988 0.00310935260030183 0.93 0.732673267326733 41 3.81790026637602 3.80862393505938
OG0005276 OU 0.00838732700625617 0.00153024102461969 0.72 0.792079207920792 39 5.46212258603881 5.35638877867962
OG0005277 OU 0.0222685080996282 0.00572663770801964 0.96 0.99009900990099 40 3.13260507630783 3.53028327362069
OG0005278 OU 0.0280220005347939 0.00239008183300459 0.9 0.693069306930693 38 3.4684856892067 3.88792900329105
OG0005279 OU 0.0122300029534184 0.00318808925750335 0.9 0.891089108910891 36 3.96944189875208 3.82704488335001
OG0005280 OU 0.0132107867181264 0.00388540873763535 0.94 0.772277227722772 41 4.23980165596914 4.37093824721736
OG0005281 OU 0.0147220140986494 0.00420520752103235 0.92 0.772277227722772 36 4.02525243746437 3.70741513447164
OG0005282 OU 0.0341417039933552 0.0102098966055972 0.7 0.97029702970297 13 4.15736138846899 4.01786607961061
OG0005283 OU 0.0188931755245698 0.00266081808954967 0.97 0.792079207920792 40 3.76840193912575 3.57106782085867
OG0005284 OU 0.0181473300080158 0.00547998537779463 0.89 0.792079207920792 38 3.37349175246637 3.51606841013253
OG0005285 OU 0.0284481889855123 0.00396940731612455 0.92 0.792079207920792 35 4.97060346172492 4.6816107742877
OG0005286 OU 0.0125129860184982 0.00371696749237015 0.93 0.772277227722772 42 4.09266262133127 3.94871036283902
OG0005287 OU 0.0152714216924036 0.00267732495261536 0.97 0.693069306930693 41 3.37915260545175 3.37315846063472
OG0005288 OU 0.037347595492719 0.0106079701115465 0.55 0.831683168316832 40 3.64475895991976 3.72372168085405
OG0005289 White 2.19167168684965 NA 0.91 0.0198019801980192 30 3.15276912804435 3.28786777638562
OG0005290 OU 0.0371005490065863 0.00507231730401169 0.94 0.930693069306931 38 3.47492400052819 3.56214273615088
OG0005291 OU 0.0536620684783157 0.0195494881841484 0.45 0.871287128712871 37 5.08492761340078 5.07994431522105
OG0005292 White 4.1905049754452 NA 0.92 0.0198019801980192 40 3.78308717740162 3.86459915544034
OG0005293 OU 0.0218478194193227 0.00464428780577282 0.99 0.95049504950495 39 5.65629656442176 5.36220998421761
OG0005294 OU 0.0304491716851833 0.00186695341305982 0.62 0.712871287128713 30 2.66270031647267 2.95997190740051
OG0005295 White 7.38476934750537 NA 0.92 0.0198019801980192 31 1.82106034180052 1.96247624730477
OG0005296 OU 0.0211663386669452 0.0085440669642818 0.86 0.99009900990099 38 3.53909907368498 3.50019914263987
OG0005297 Brownian 0.00425494372550715 NA 0.84 0.851485148514851 40 3.95341229543195 4.06243609815841
OG0005298 White 1.68748923004629 NA 0.94 0.039603960396039 40 4.06961256511578 4.08764045424175
OG0005299 OU 0.0198630078415489 0.0048150211348862 0.93 0.811881188118812 38 4.02304802452611 3.93647194983925
OG0005300 OU 0.0660127237582928 0.00466154400087096 0.91 0.95049504950495 30 1.37224282561901 1.68037152707872
OG0005301 OU 0.0154000417500627 0.00177726081093576 0.87 0.772277227722772 40 5.41074478248711 4.76304731707277
OG0005302 OU 0.0243716220000188 0.00376226201605593 0.97 0.693069306930693 40 3.0858792040083 3.07961315177903
OG0005303 Brownian 0.00504455924443018 NA 0.9 0.910891089108911 39 4.07927020078906 3.32876007618216
OG0005304 OU 0.0180388682415135 0.00368304729745715 0.97 0.613861386138614 39 4.33475452174187 4.53189685112045
OG0005305 OU 0.0175215887375895 0.00277690803416647 0.99 0.732673267326733 38 3.44940574650336 3.30441146837916
OG0005306 White 2.13969688633593 NA 0.92 0.0198019801980192 38 3.99033017086555 4.01241977365794
OG0005307 OU 0.0559082259170716 0.0042522159759606 0.87 0.792079207920792 32 1.1786340028269 1.92244773749918
OG0005308 OU 0.0308036894602328 0.00537006309151067 0.92 0.95049504950495 40 2.79714103031904 3.0196745403592
OG0005309 Brownian 0.00479674353363262 NA 0.87 0.99009900990099 37 3.68359569556878 3.39345493157555
OG0005310 OU 0.0518418128904958 0.00723995887994024 0.7 0.792079207920792 27 3.19002144527192 3.14681687335347
OG0005311 OU 0.0279637624409229 0.00747554869675159 0.88 0.99009900990099 37 2.96110481298986 2.97967092960115
OG0005312 OU 0.0225869557004871 0.00460429680117995 0.97 0.831683168316832 37 4.37406471367965 4.70525753954439
OG0005313 White 2.80141736606704 NA 0.93 0.0198019801980192 38 4.22159712380383 4.32243733308986
OG0005314 OU 0.0141005422256715 0.00156026084362502 0.79 0.574257425742574 38 3.4540470838426 2.79966917104906
OG0005315 Brownian 0.00506102822753377 NA 0.91 0.910891089108911 41 4.63580482672789 4.05697963754054
OG0005316 Brownian 0.00469457511561924 NA 0.86 0.97029702970297 40 4.228745417929 3.46872053066044
OG0005317 OU 0.0161192284345557 0.00344130024223056 0.98 0.891089108910891 41 4.43719093686994 4.1133223502946
OG0005318 OU 0.0813451799395004 0.0361075416407949 0.24 0.97029702970297 35 4.41900256843318 4.71522898505394
OG0005319 OU 0.0207749903755926 0.00469580220190096 0.95 0.871287128712871 42 3.96413857570196 3.80940542208256
OG0005320 OU 0.0127521982333628 0.00415028599701022 0.99 0.891089108910891 41 3.7301910165805 3.61200632470446
OG0005321 OU 0.00876610004897977 0.00176660561066018 0.81 0.673267326732673 36 4.12892308691823 3.85436777016213
OG0005322 OU 0.0409469241219677 0.00386375391845839 0.96 0.811881188118812 38 4.04981070961901 3.52456206509287
OG0005323 OU 0.0528660566867961 0.00706194904358843 0.92 0.831683168316832 40 4.03730444580051 3.88874592937673
OG0005324 OU 0.0411512225516721 0.0056780369410363 0.85 0.891089108910891 34 3.55724876538355 3.98308098345588
OG0005325 OU 0.0121325205719039 0.00443932376654902 0.92 0.930693069306931 40 4.61933039902293 4.64625491905554
OG0005326 OU 0.0236021840129157 0.00480904523761178 0.98 0.831683168316832 40 4.29069546976653 4.23025039094061
OG0005327 OU 0.0257068869718948 0.00551561210329102 0.88 0.891089108910891 38 3.9495798915209 3.74032266773924
OG0005328 OU 0.0168860400322082 0.00334305280788955 0.94 0.871287128712871 41 3.5309972321423 3.46382572865113
OG0005329 OU 0.00676530534668032 0.00183935673541255 0.85 0.594059405940594 41 4.05376740139915 3.95935557408418
OG0005330 White 4.27335257105787 NA 0.96 0.0198019801980192 29 3.47568901517415 3.74532240736866
OG0005331 White 6.31823212388558 NA 0.92 0.0198019801980192 25 1.29796464827034 1.50768939007065
OG0005332 Brownian 0.00480012587419856 NA 0.8 0.732673267326733 36 3.1674976178126 2.95254532535196
OG0005333 White 3.55668419648142 NA 0.95 0.0198019801980192 29 3.70838234836363 3.82004970311018
OG0005334 OU 0.0241725860669648 0.00435426021518493 0.64 0.673267326732673 26 2.60188141978502 2.93059526177317
OG0005336 White 2.82397608946541 NA 0.92 0.0198019801980192 23 2.85451678785744 2.93853788458877
OG0005337 Brownian 0.00677474382803374 NA 0.89 0.792079207920792 39 3.41663272880235 2.74761104634133
OG0005338 White 5.5881434166685 NA 1 0.0198019801980192 27 1.43898062221407 1.67105436804214
OG0005339 OU 0.0948002828913252 0.0106972465911009 0.67 0.97029702970297 38 3.48063457686246 3.60883548899045
OG0005340 White 3.82711556740239 NA 0.94 0.0198019801980192 29 2.94759787923419 3.01790974208721
OG0005342 OU 0.0320994630194198 0.00786797485475533 0.85 0.851485148514851 37 4.45030263812593 4.58802210645237
OG0005343 OU 0.0499487731986789 0.0057683950044968 0.94 0.910891089108911 10 3.03062271495012 3.06464871775339
OG0005345 OU 0.0149526385681688 0.00328284946494836 0.92 0.831683168316832 33 4.11383529591299 4.24313790292317
OG0005346 OU 0.0264413355855437 0.00213914451618409 0.41 0.831683168316832 24 1.15795862268117 1.25624903244818
OG0005347 White 2.63002434448441 NA 0.96 0.0198019801980192 26 3.40378049414815 3.40875165774838
OG0005348 OU 0.278783259375532 0.0194683104850283 0.06 0.958965879170383 22 2.33002695526669 2.48198479063582
OG0005349 OU 0.012024897880649 0.00195928353083736 0.79 0.95049504950495 35 4.57600665431018 4.97532143423787
OG0005350 OU 0.0464957988145317 0.00236992487313191 0.02 0.792079207920792 11 -1.38165512548779 -1.00468790498897
OG0005351 OU 6.13288526396004 0.681269449758223 0.03 0.594059405940594 15 -0.407428294839493 -0.133558255294395
OG0005353 OU 0.00772688107903127 0.000478741676372777 0.01 0.712871287128713 13 -0.698837538077863 -1.14111638088397
OG0005354 White 4.51466266531144 NA 0.99 0.0198019801980192 13 1.74210270891139 1.92787035157623
OG0005360 Brownian 0.00845325767680208 NA 0.91 0.772277227722772 15 2.94036977610457 1.81882639202222
OG0005379 OU 0.0371632449766411 0.00617965946119602 0.77 0.732673267326733 33 3.93715449364419 3.81724435399149
OG0005380 OU 0.0261933276954289 0.00686435771886968 0.9 0.97029702970297 35 3.36225462730126 3.1826419693492
OG0005381 OU 0.1169329258232 0.0169046676248853 0.48 0.97029702970297 28 2.73955109754236 2.82693830676495
OG0005382 OU 0.058076772637526 0.0123959573600568 0.65 0.871287128712871 39 3.73488604795298 3.80574727242165
OG0005383 OU 0.0161234856389764 0.00362355703454348 0.92 0.871287128712871 36 3.07424680686907 2.79206812691517
OG0005384 OU 0.00874682914255105 0.00178792742212354 0.87 0.613861386138614 38 6.03709227644964 5.48475717337139
OG0005385 OU 0.0492911294477791 0.00985018592803102 0.73 0.891089108910891 39 4.65750291431559 4.79775445217481
OG0005386 OU 0.0393160766488808 0.00858908017508148 0.8 0.851485148514851 40 4.29246885885342 4.43522472039779
OG0005387 OU 0.01023639121536 0.0023806459946751 0.89 0.732673267326733 40 4.08172428705786 3.78412191416676
OG0005388 OU 0.0131473195793762 0.00256896059706456 0.97 0.732673267326733 40 3.74984062842514 3.72899119469805
OG0005389 OU 0.0120184378440872 0.00214501240989474 0.89 0.752475247524752 39 4.41582798912191 5.07570475926553
OG0005390 OU 0.0430584707911897 0.00999259025824826 0.68 0.891089108910891 38 3.80675482384165 3.78119487791093
OG0005391 OU 0.0141150180649419 0.000395035037174363 0.3 0.653465346534653 32 0.858406481788313 1.76041541535368
OG0005392 OU 0.140486731336343 0.0284718056585737 0.33 0.99009900990099 31 5.98148592556174 6.11410535680899
OG0005393 OU 0.0212353012385585 0.00438481020569524 0.9 0.633663366336634 38 3.40143622018493 3.64518687157551
OG0005394 White 1.4080331071852 NA 0.96 0.0792079207920786 40 3.87831126672846 3.88958458931852
OG0005395 White 1.43037455783958 NA 0.92 0.118811881188118 36 5.21965389601388 5.23106162569799
OG0005397 OU 0.0253306675085188 0.00467364252515417 0.87 0.712871287128713 39 3.40414115394813 3.33777541398738
OG0005398 OU 0.0137764374438335 0.00155951365090422 0.74 0.752475247524752 37 2.9181620032731 2.57765674097423
OG0005399 OU 0.0413200791291331 0.0127275875653067 0.65 0.811881188118812 37 4.24983354504613 4.27678796046437
OG0005400 Brownian 0.00743622658063951 NA 0.88 0.95049504950495 32 3.36140983001675 3.30707814733402
OG0005401 OU 0.0724805850934954 0.00692771982671788 0.74 0.910891089108911 31 1.44358511017491 2.00955422845388
OG0005402 OU 0.01040449324147 0.00133740083163545 0.66 0.752475247524752 36 3.08229993712311 2.28206141269029
OG0005403 OU 0.021512118723608 0.00865170613024116 0.9 0.930693069306931 40 4.8960653011146 4.92411937798107
OG0005404 OU 0.0319281891767324 0.00171266454386769 0.62 0.594059405940594 23 5.5497584006355 4.02708126613319
OG0005405 OU 0.0466891687617273 0.0100585123559346 0.67 0.99009900990099 31 2.89668236272373 2.8923370467341
OG0005406 OU 0.0305241676939403 0.00470978251347237 0.9 0.97029702970297 41 3.78475270549114 4.0136737614362
OG0005407 White 2.31491361440009 NA 0.92 0.0198019801980192 37 4.38867247005537 4.47606708919782
OG0005408 White 3.63042607197674 NA 0.93 0.0198019801980192 30 1.86678170196355 1.98574217091123
OG0005409 OU 0.0213422785685674 0.00451037576624757 0.97 0.752475247524752 43 3.31636979795298 3.32329801524287
OG0005410 OU 0.048061540935973 0.00758453128019246 0.82 0.851485148514851 39 3.25164674377751 3.10214011602973
OG0005411 OU 0.0503967962107788 0.00902776198083897 0.79 0.831683168316832 40 3.34402877420454 3.2743081673222
OG0005412 OU 0.0263861274065159 0.00602395645744651 0.85 0.910891089108911 37 2.70914528776318 2.78176184416269
OG0005413 White 7.01960829648553 NA 0.92 0.0198019801980192 20 -0.230895210455528 -0.107993803654525
OG0005414 OU 0.0382138601323442 0.0066833530271524 0.87 0.851485148514851 32 2.56989306608376 2.73637278336887
OG0005415 OU 0.0381403917856051 0.00342318754530884 0.54 0.712871287128713 20 1.33945279159626 1.96944528526177
OG0005416 OU 0.025822430755818 0.005725327071504 0.9 0.752475247524752 38 3.71908946165526 3.79253736901373
OG0005417 OU 0.036740626863047 0.00392979687563393 1 0.772277227722772 37 4.5227458290817 5.03010154134948
OG0005418 OU 0.0167878993645544 0.00323223725104714 0.98 0.653465346534653 39 2.90530619136205 2.7254092184231
OG0005419 OU 0.0342441393416766 0.00332990440324443 0.98 0.811881188118812 36 4.8749558056725 4.06583533009108
OG0005420 White 1.99876925733226 NA 0.96 0.0198019801980192 38 4.2143942311547 4.24055158065544
OG0005421 OU 0.0110626415563152 0.0005866799543237 0.36 0.811881188118812 39 3.39628669774181 3.42326989011078
OG0005422 White 1.6070931110667 NA 0.9 0.039603960396039 39 3.58577966238419 3.67067604225404
OG0005423 OU 0.0284806556989888 0.00806103650291261 0.82 0.930693069306931 35 3.65945581676672 3.62387102452036
OG0005424 OU 0.0233745715401031 0.0089432962924075 0.81 0.99009900990099 37 3.84870366975193 3.63755256705603
OG0005425 OU 0.00590265235983765 0.00139522648413938 0.7 0.693069306930693 35 3.38171217953605 3.33356512629519
OG0005426 OU 1.81775994270842 0.326126981363685 0.08 0.732673267326733 35 2.98892027298858 3.06560693594631
OG0005427 OU 0.0112228664125259 0.00234305014302636 0.92 0.693069306930693 40 5.03754144899475 4.55980327797383
OG0005428 OU 0.0204178970225143 0.00291068629305951 0.89 0.871287128712871 38 3.79818429174702 3.37896680986903
OG0005429 OU 0.0282865323418742 0.00577085482064174 0.83 0.851485148514851 36 4.57496066176638 4.52676546294665
OG0005430 OU 0.0116190531079334 0.00195647102961589 0.85 0.673267326732673 39 5.03835610407288 4.76486043331779
OG0005431 White 4.36349694443195 NA 0.93 0.0198019801980192 31 5.40304047671016 5.4802874219157
OG0005432 White 1.67881644406964 NA 0.95 0.039603960396039 38 2.72388707702008 2.73268624654956
OG0005433 OU 0.0212748869863967 0.00478293788972073 0.97 0.871287128712871 40 4.26999391560825 4.27074429846562
OG0005434 OU 0.0152779209146408 0.00427217600606576 0.98 0.891089108910891 38 5.05500004733976 4.95587945232893
OG0005435 OU 0.0301930386768375 0.00718415090461932 0.9 0.97029702970297 39 3.91073167534994 4.08589965182959
OG0005436 OU 0.0165097972533597 0.00258463214370965 0.86 0.752475247524752 32 4.14698828167587 4.18451540554212
OG0005437 Brownian 0.003911465936359 NA 0.87 0.673267326732673 30 5.02874904460173 4.44574955469326
OG0005438 OU 0.0323010720771096 0.00190497591787174 0.8 0.673267326732673 39 1.34364125647414 2.24698863063191
OG0005439 OU 0.0243519231159004 0.00571677525349564 0.91 0.871287128712871 35 4.81380696242892 4.46042262731591
OG0005440 OU 0.289408798320771 0.017477226077391 0.46 0.930693069306931 28 1.94103600342975 2.17660789299332
OG0005441 OU 0.0725650843638922 0.0106512029643733 0.66 0.673267326732673 39 3.0280219560491 3.23621617120472
OG0005442 OU 0.0158061402671284 0.00172533529931139 0.78 0.772277227722772 34 2.88899857653395 2.62675894109491
OG0005443 OU 0.0340785887819171 0.0079396364040209 0.8 0.930693069306931 38 3.38435205236673 3.44578713463221
OG0005444 OU 0.0164937631495175 0.00661064109218506 0.83 0.871287128712871 33 2.676664506146 2.69365608627686
OG0005445 OU 0.0387655616988677 0.00330982407392134 0.94 0.772277227722772 35 1.04808284564688 2.57745486005132
OG0005446 OU 0.0173284693604983 0.00247959891970588 0.91 0.851485148514851 39 3.29342989896419 3.2633966403761
OG0005447 OU 0.0132755488267253 0.00234752699471746 0.9 0.693069306930693 37 3.65916316609322 2.84241899569143
OG0005448 OU 0.0182793772045728 0.0040752434047848 0.94 0.732673267326733 39 3.47045269306464 3.73037900026512
OG0005449 OU 0.0231666958108975 0.0046609103253488 0.93 0.811881188118812 35 4.44746970138667 4.52254422876161
OG0005450 OU 0.0069222144076269 0.00165170268148447 0.8 0.693069306930693 35 3.22389693884083 3.40970460780879
OG0005451 White 1.18051518792881 NA 0.94 0.277227722772277 33 3.93493702521383 3.93228679209029
OG0005452 OU 0.00889182846483035 0.00296952711566053 0.94 0.732673267326733 38 4.62838053388388 4.50448912076401
OG0005453 OU 0.0258080687448367 0.00685760599833243 0.82 0.792079207920792 41 3.61176223191412 3.61900849881319
OG0005454 White 5.07461885199035 NA 0.91 0.0198019801980192 11 -1.12354682679477 -1.12954220825053
OG0005455 Brownian 0.00342363347524169 NA 0.83 0.811881188118812 40 4.24560286092869 3.96061315432558
OG0005456 OU 0.0146354474177967 0.00162877887675331 0.8 0.732673267326733 39 3.23737855729716 3.22193559919602
OG0005457 OU 0.00571918428047328 0.0025742831669893 0.91 0.772277227722772 34 2.62618047681815 2.95782113112229
OG0005458 White 1.21027066807202 NA 0.94 0.297029702970297 37 3.2415031273076 3.37702190225702
OG0005459 OU 0.140016260093214 0.00794860821764133 0.69 0.752475247524752 31 3.07539401568124 2.7785739888058
OG0005460 OU 0.0366678647081621 0.00418057902417969 0.96 0.891089108910891 38 4.57567580453078 4.23168669567077
OG0005461 OU 0.0230286509293991 0.00325274385964926 0.67 0.891089108910891 28 2.50124056640807 2.21677858435676
